ID,TAG,NAME,UI_NAME,E_NAME,E_UI_NAME,SYMBOL,COLOR,SLOT,TVAL,SVAL,STR,INT,WIS,DEX,CON,CHA,SRH,STL,MMS,SPD,PVAL,DEPTH,WEIGHT,AP_RATE,COST,CHARGE,MIN_SIZE,MAX_SIZE,BASE_AC,BASE_EV,BASE_VO,BASE_DAMAGE,PLUS_HIT,PLUS_DAM,PLUS_AC,PLUS_EV,PLUS_VO,BOW_MUL,MIN_SIZE,MAX_SIZE,MIN_SIZE_PERMIT,MAX_SIZE_PERMIT,ADD_DEPTH_RARITY,FLAGS,DESCRIPTION,E_DESCRIPTION,COMMENT
590,549,石,,& Stone~,,*,R,LITE,LITE,7,0,0,0,0,0,0,0,0,0,0,0,15,2,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
591,550,アミュレット,プラチナの,& Amulet~,Platinum,"""",w,AMULET,AMULET,17,0,0,0,0,0,0,0,0,0,0,0,30,1,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
592,551,毒針,,& Poison Needle~,,|,g,HAND,SWORD,32,0,0,0,0,0,0,0,0,0,0,0,0,5,100,2000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/6,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|CRITICAL_SLAYING,,,
593,552,モンスター・ボール#,,& Capture Ball#,,~,B,HAND,CAPTURE,0,0,0,0,0,0,0,0,0,0,0,0,15,54,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/4,ACTIVATE,,,
594,553,死の大鎌,,& Death Scythe~ ,,/,R,HAND,POLEARM,50,0,0,0,0,0,0,0,0,0,0,0,70,100,100,10000,0,0,0,0,0,,10d10,-50,30,0,0,0,0,5,15,-2,2,70/6,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|RIDING|NO_EGO,,,
595,554,ネオ・つよしスペシャル,空色の,Neo-Tsuyoshi Special,Sky Blue,!,B,INVENTORY,POTION,64,0,0,0,0,0,0,0,0,0,0,0,15,1,100,2000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/6,,それは飲むと幻覚を癒し、一時的に腕力と耐久力が上がるが、効果が切れると腕力と耐久力の最大値が飲む前よりも下がる。,It cures hallucination and increases your strength and constitution temporarily when you quaff it but your strength and constitution decrease permanently than before when the effect expires.,
596,555,追加射撃,スカラベの,Extra Shots,Scarab,=,G,RING,RING,51,0,0,0,0,0,0,0,0,0,0,0,50,0,100,20000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/2,EXTRA_ATTACK_SPEED,,,
597,556,エクスプレスカード,,& Card,,~,G,HAND,CARD,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
598,557,能力維持,錆びた,Sustaining,Rusty,=,r,RING,RING,52,0,0,0,0,0,0,0,0,0,0,0,60,0,100,10000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,60/5,SUSTAIN_STR|SUSTAIN_INT|SUSTAIN_WIS|SUSTAIN_DEX|SUSTAIN_CON|SUSTAIN_CHR,,,
599,558,消費魔力減少,鋼鉄の,Mana,Steel,=,W,RING,RING,53,0,0,0,0,0,0,0,0,0,0,0,80,0,100,30000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,80/8,DEC_MANA,,,
600,559,呪文,大嘗 真吸 回,Spell,nin xuxucre,?,w,INVENTORY,SCROLL,43,0,0,0,0,0,0,0,0,0,0,0,10,2,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/8,,それは読むと呪文を1つ学習できるようになる。学習できない、または学習する必要のない職業では何も起きない。,"It increases the number you can study spells when you read. If you are the class can't study or don't need to study, it effects none.",
601,560,ペット召喚,武鳴 空 神合,Summon Pet,he proktab,?,w,INVENTORY,SCROLL,6,0,0,0,0,0,0,0,0,0,0,0,30,2,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/2,,それは読むと1体のペットを召喚する。,It summons a monster as your pet when you read it.,
602,561,金の首飾り,錆びた,& Torque~,Rusty,"""",r,AMULET,AMULET,18,0,0,0,0,0,0,0,0,0,0,0,30,1,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
603,562,つよしスペシャル,銀色の,Tsuyoshi Special,Silver,!,w,INVENTORY,POTION,65,0,0,0,0,0,0,0,0,0,0,0,10,1,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/2,,それは飲むと腕力と耐久力の最大値が下がり、幻覚に侵される。,It decreases your strength and constitution permanently and makes you hallucinate when you quaff it.,
604,563,[新弟子用教本],,[Handbook for Pupils],,?,y,INVENTORY,CRAFT_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,
605,564,[有段者への道],,[Grade Holder's Book],,?,y,INVENTORY,CRAFT_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,
606,565,[師範代の書],,[Note of Acting Master],,?,U,INVENTORY,CRAFT_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
607,566,[悟りの書],,[Spiritual Enlightenment],,?,U,INVENTORY,CRAFT_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,90,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
608,567,死人返し,金色の,Animate Dead,Golden,_,y,INVENTORY,STAFF,30,0,0,0,0,0,0,0,0,0,0,8,35,22,100,800,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,35/1,,それは使うと自分の周囲の死体や骨を生き返らせてペットにする。,It raises corpses and skeletons nearby you from dead and makes them your pet when you use it.,
609,568,石,,& Levitation Stone~,,*,B,LITE,LITE,9,0,0,0,0,0,0,0,0,0,0,0,60,4,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
610,569,勾玉,曲がった,& Bead~,Curved,"""",g,AMULET,AMULET,19,0,0,0,0,0,0,0,0,0,0,0,60,1,100,90000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
611,570,天上のクローク,,& Ethereal Cloak~,,(,W,OUTER,CLOAK,5,0,0,0,0,0,0,0,0,0,0,0,50,0,100,2500,0,0,0,0,0,,0d0,0,0,10,0,0,0,5,15,-2,2,70/4,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,この世の物ではない、この完全に透明な外套は着る者を虹模様で包み飾る。それは完全に重さがない。,"This unearthly, completely transparent body mantle folds and drapes in iridescent patterns around you.  It weighs absolutely nothing.",
612,571,鏡,,& Mirror~,,*,b,HAND,SHIELD,50,0,0,0,0,0,0,0,0,0,0,0,65,22,100,10000,0,0,0,0,0,,1d1,0,0,10,0,0,0,5,15,-2,2,,IGNORE_ACID|REFLECTING|INSTA_ART,,,
613,572,矢,,& Black Arrow~,,{,U,AMMO,ARROW,10,0,0,0,0,0,0,0,0,0,0,0,35,0,100,1,0,0,0,0,0,,1d4,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART|SHOW_MODS,,,
614,573,危ない水着,,Sexy Swimsuit,,(,v,BODY,SOFT_ARMOR,50,0,0,0,0,0,0,0,0,0,0,0,30,0,100,78000,0,0,0,0,0,,0d0,0,0,0,0,0,0,5,15,-2,2,30/64,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|ANTIPATHY|SEXY_EQUIPMENT,,,
615,574,釣り竿,,& Fishingpole~,,/,B,HAND,POLEARM,40,0,0,0,0,0,0,0,0,0,0,0,10,13,100,30,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
616,575,印籠,ドラゴンの爪の,& Inro~,Dragon's claw,"""",G,AMULET,AMULET,20,0,0,0,0,0,0,0,0,0,0,0,50,1,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
617,576,突然変異,赤銅色の,Polymorph,Bronze,!,r,INVENTORY,POTION,66,0,0,0,0,0,0,0,0,0,0,0,50,1,100,5000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/4,,それは飲むと突然変異を起こす。稀に全ての突然変異が消える。,It mutates you when you quaff it. Rarely it cures all mutations.,
618,577,警告,タンザナイトの,Warning,Tanzanite,=,B,RING,RING,54,0,0,0,0,0,0,0,0,0,0,0,10,0,100,200,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/2,WARNING|LOW_ESP:33%,,,
619,578,鋼鉄のクロスボウの矢,,& Steel Bolt~,,{,w,AMMO,BOLT,1,0,0,0,0,0,0,0,0,0,0,0,10,1,100,10,0,0,0,0,0,,3d5,0,0,0,0,0,0,5,15,-2,2,25/4:50/2:60/2,SHOW_MODS,,,
620,579,おもちゃのカンヅメ,,& Can~ of Toys,,&,y,INVENTORY,CHEST,50,0,0,0,0,0,0,0,0,0,0,0,1,22,100,500000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,1/255,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,,,
621,580,棒,,& Stick~,,\,y,HAND,HAFTED,63,0,0,0,0,0,0,0,0,0,0,0,1,0,100,1000000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
622,581,弓,,& Yumi~,,},y,BOW,BOW,63,0,0,0,0,0,0,0,0,0,0,0,1,22,100,1000000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
623,582,服,,Clothes~,,(,y,BODY,SOFT_ARMOR,63,0,0,0,0,0,0,0,0,0,0,0,1,4,100,1000000,0,0,0,0,0,,0d0,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
624,583,知能,数珠の,Intelligence,Rosary,"""",G,AMULET,AMULET,21,0,0,6,0,0,0,0,0,0,0,0,20,1,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,HIDE_TYPE,,,
625,584,賢さ,ひすいの,Wisdom,Jade,"""",g,AMULET,AMULET,22,0,0,0,6,0,0,0,0,0,0,0,20,1,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,HIDE_TYPE,,,
626,585,肉体強化,軟玉の,Reinforce Muscle,Nephrite,=,g,RING,RING,55,7,0,0,7,7,0,0,0,0,0,0,50,0,100,5000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/4,HIDE_TYPE,,,
627,586,ナイト・シールド,,& Knight's Shield~,,),W,HAND,SHIELD,7,0,0,0,0,0,0,0,0,0,0,0,40,72,100,250,0,0,0,10,0,,1d6,0,0,0,0,0,0,5,15,-2,2,40/2,,,,
628,587,衝撃,イリヂウムの,Striking,Uridium,-0,R,INVENTORY,WAND,30,0,0,0,0,0,0,0,0,0,0,6,65,4,100,4000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,65/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,それは使うとダメージ(15+レベル/3)d13の隕石の矢を放つ。,It fires a bolt of meteor (damage: (15+level/3)d13) when you use it.,
629,588,魔力の嵐,トネリコの,Mana Storm,Ashen,_,s,INVENTORY,STAFF,31,0,0,0,0,0,0,0,0,0,0,5,85,22,100,7000,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,85/4,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,それは使うと中心部ダメージ(300+d200)*2の巨大な純粋な魔力の球を自分を中心として発生する。メイジ、ハイ=メイジ、スペルマスター、魔道具術師、青魔道師でなければ自分も50のダメージを受ける。,"It produces a huge mana ball (damage of core: (300+d200)*2) centered on you when you use it. If you are neither mage, high-mage, sorcerer, magiceater nor blue-mage, you take 50 damage.",
630,589,フロア・リセット,併化 万錯 創胆,Reset Recall,unjah blu comp,?,w,INVENTORY,SCROLL,53,0,0,0,0,0,0,0,0,0,0,0,20,2,100,500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/3,,それは読むとダンジョンの帰還階を到達した範囲内で設定できる。,It resets the dungeon level for recall spell when you read it.,
631,590,[見習い教本],,[Apprentice Handbook],,?,W,INVENTORY,MUSIC_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,
632,591,[詩人楽曲集],,[Minstrel's Music],,?,W,INVENTORY,MUSIC_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,
633,592,[リヴェンデルの竪琴],,[Harps of Rivendell],,?,w,INVENTORY,MUSIC_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
634,593,[ベレリアンドの詩],,[Lays of Beleriand],,?,w,INVENTORY,MUSIC_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,90,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
635,594,隼の剣,,& Falcon Sword~,,|,y,HAND,SWORD,33,0,0,0,0,0,0,0,0,0,0,1,55,8,75,3500,0,0,0,0,0,,1d6,0,0,0,0,0,0,5,15,-2,2,65/8,SHOW_MODS|BLOWS,,,#JP#
636,595,冒険者のための中つ国ガイド,,Adventurer's guide to Middle Earth,,?,o,INVENTORY,PARCHMENT,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,1,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/255,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD,,,
637,596,[武芸諸譜],,[Bugei Shofu],,?,o,INVENTORY,HISSATSU_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,
638,597,[柳生武芸帳],,[Yagyuu Bugeichou],,?,o,INVENTORY,HISSATSU_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,
639,598,[五輪書],,[Gorinnosho],,?,u,INVENTORY,HISSATSU_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
640,599,[北辰一刀流皆伝],,[Hokusin Ittouryuu Kaiden],,?,u,INVENTORY,HISSATSU_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,90,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
641,600,消滅,六角形の,Annihilation,Hexagonal,-0,r,INVENTORY,WAND,31,0,0,0,0,0,0,0,0,0,0,4,60,4,100,10000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,60/4,,それは使うと1体のモンスターを現在の階から消し去る。抵抗されると無効。,It removes a monster from current dungeon level unless resisted when you use it.,
642,601,反感,イリヂウムの,Aggravate Monster,Uridium,-0,R,INVENTORY,ROD,30,0,0,0,0,0,0,0,0,0,0,0,30,4,100,0,9,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/8:30/2,WOODEN_CRAPPING,それは振ると自分の周辺のモンスターを怒らせる。,It aggravates monsters in your vicinity when you zap it.,
643,602,#の写真,,& Photograph~ of #,,~,s,INVENTORY,STATUE,50,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,0/255,,,,
644,603,魔法道具支配,ミスリルの,Magic Device Mastery,Mithril,"""",B,AMULET,AMULET,23,0,0,0,0,0,0,0,0,5,0,0,35,1,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,35/4,MAGIC_MASTERY|HIDE_TYPE,,,
645,604,ローブ,,& Robe~,,(,D,BODY,SOFT_ARMOR,60,0,0,0,0,0,0,0,0,0,0,0,1,9,100,4,0,0,0,0,0,,0d0,0,0,0,0,0,0,5,15,-2,2,1/255,,,,
646,605,[闇夜の呪い],,[Dark Incantations],,?,R,INVENTORY,DAEMON_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,
647,606,[不朽の儀式],,[Immortal Rituals],,?,R,INVENTORY,DAEMON_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,
648,607,[悪魔の叡知],,[Demonthoughts],,?,r,INVENTORY,DAEMON_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
649,608,[劫火の魔書],,[Hellfire Tome],,?,r,INVENTORY,DAEMON_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,90,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
650,609,援軍,刀化 縦 武魎,Summon Kin,bulther valish,?,w,INVENTORY,SCROLL,54,0,0,0,0,0,0,0,0,0,0,0,30,2,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,30/2,,それは読むと自分の種族に対応したモンスター1体をペットとして召喚する。,It summons a monster corresponds to your race as your pet when you read it.,
651,610,魔法の笛,,& Magic Whistle~,,~,o,INVENTORY,WHISTLE,1,0,0,0,0,0,0,0,0,0,0,0,15,1,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/2,ACTIVATE,,,
652,611,アミュレット,ルビーの,& Amulet~,Ruby,"""",r,AMULET,AMULET,24,0,0,0,0,0,0,0,0,0,0,0,50,1,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
653,612,黒装束,,Black Clothes,,(,D,BODY,SOFT_ARMOR,13,0,0,0,0,0,0,0,0,0,0,1,15,36,100,5000,0,0,0,4,0,,1d1,0,0,12,0,0,0,5,15,-2,2,40/4,STEALTH|IGNORE_FIRE,,,
654,613,[徒弟読本],,[Rites of Initiation],,?,W,INVENTORY,CRUSADE_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,
655,614,[戦術指南],,[Ways of War],,?,W,INVENTORY,CRUSADE_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,
656,615,[退魔払邪],,[Exorcism and Dispelling],,?,w,INVENTORY,CRUSADE_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
657,616,[天神怒罰],,[Wrath of God],,?,w,INVENTORY,CRUSADE_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,95,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,95/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
658,617,杖,月桂樹の,& Staff~,Gnarled,_,s,INVENTORY,STAFF,32,0,0,0,0,0,0,0,0,0,0,20,1,22,100,20,0,0,0,0,0,,1d2,0,0,0,0,0,0,5,15,-2,2,,FULL_NAME,それは使っても何も起こらない。,It does nothing when you use it.,
659,618,首飾り,エメラルドの,& Amulet~,Emerald,"""",g,AMULET,AMULET,25,0,0,0,0,0,0,0,0,0,0,0,50,0,100,77777,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
660,619,首輪,サファイアの,& Collar Harness~,Sapphire,"""",b,AMULET,AMULET,26,0,0,0,0,0,0,0,0,0,0,0,50,13,100,66666,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
661,620,ペンダント,ガーネットの,& Pendant~,Garnet,"""",r,AMULET,AMULET,27,0,0,0,0,0,0,0,0,0,0,0,50,0,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
662,621,ペンダント,ダイアモンドの,& Pendant~,Diamond,"""",w,AMULET,AMULET,28,0,0,0,0,0,0,0,0,0,0,0,50,0,100,55555,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
663,622,[呪術入門],,[Handbook of Hex],,?,v,INVENTORY,HEX_BOOK,0,0,0,0,0,0,0,0,0,0,0,0,10,13,100,100,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,10/1,BOOK,,,
664,623,[上級呪法],,[High Curse],,?,v,INVENTORY,HEX_BOOK,1,0,0,0,0,0,0,0,0,0,0,0,20,13,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,20/1,BOOK,,,
665,624,[怨恨呪縛],,[Curse and Spelling],,?,D,INVENTORY,HEX_BOOK,2,0,0,0,0,0,0,0,0,0,0,0,50,13,100,25000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,50/1,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
666,625,[禁呪法大全],,[Forbidden Cursebook],,?,D,INVENTORY,HEX_BOOK,3,0,0,0,0,0,0,0,0,0,0,0,90,13,100,100000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,90/3,IGNORE_ACID|IGNORE_ELEC|IGNORE_FIRE|IGNORE_COLD|BOOK|GOOD_ITEM,,,
667,626,#の抱き枕,,& Dakimakura~ of #,,`,y,INVENTORY,STATUE,10,0,0,0,0,0,0,0,0,0,0,0,40,225,100,2500,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,40/3,,,,
668,627,秘められし炎,,& SecretFire~,,*,o,LITE,LITE,10,0,0,0,0,0,0,0,0,0,0,2,99,0,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
669,628,魔除け,,& Amulet~,,"""",o,AMULET,AMULET,29,0,0,0,0,0,0,0,0,0,0,2,99,0,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
670,629,ウドゥンの暗き焔,,& UdunFlame,,*,G,LITE,LITE,11,0,0,0,0,0,0,0,0,0,0,2,99,0,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,NO_LIMIT_LITE,,,
671,630,オーブ,,& Orb~,,*,G,LITE,LITE,12,0,0,0,0,0,0,0,0,0,0,2,99,0,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART|NO_LIMIT_LITE,,,
672,631,アミュレット,,& Amulet~,,"""",o,AMULET,AMULET,30,0,0,0,0,0,0,0,0,0,0,2,99,0,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
673,632,車輪,,& Wheel~,,*,G,LITE,WHEEL,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART,,,
674,633,煌く炎,,& Sparkle Fire~,,*,G,LITE,LITE,12,0,0,0,0,0,0,0,0,0,0,2,99,0,100,60000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,INSTA_ART|NO_LIMIT_LITE,,,
675,634,混沌の鎧,,Chaos Armor~,,[,v,BODY,HARD_ARMOR,35,0,0,0,0,0,0,0,0,0,0,2,75,189,100,30000,0,0,0,40,0,,2d4,-3,0,0,0,0,0,5,15,-2,2,75/8,DRAIN_EXP,混沌の力が宿ったこの肉厚の甲冑は、着用者の肉体の一部と化して永遠にまとわり続ける代わりに絶大な力をもたらし、しかも戦士と共におぞましく進化してゆく。,,# N: serial number : & object name~# G: symbol : color# I: tval : sval : pval# W: depth : rarity : weight : cost# P: base armor class : base damage : plus to-hit : plus to-dam : plus to-ac# A: depth/rarity : depth/rarity : etc# F: flag | flag | etc#JZ##N:502:宝石#E:& Jewel~#G:*:R#I:39:6:0#W:70:0:5:60000#P:0:1d1:0:0:0#F:INSTA_ART | NO_LIMIT_LITE# The Ring of Boldor -- see artifact list
676,635,指輪,ねじまがった,& Ring~,Twisted,=,W,RING,RING,56,0,0,0,0,0,0,0,0,0,0,0,30,0,100,13000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,,,,,
677,636,リュート,,& Lute~,,~,o,INSTRUMENT,INSTRUMENT,0,0,0,0,0,0,0,0,0,0,0,0,15,1,100,1000,0,0,0,0,0,,1d1,0,0,0,0,0,0,5,15,-2,2,15/2,,,,
678,637,尾飾り,,Tail Bard~,,(,R,TAIL,TAIL,0,0,0,0,0,0,0,0,0,0,0,0,3,36,100,18,0,0,0,4,0,,0d0,0,0,0,0,0,0,5,15,-2,2,3/1,,尻尾を持つ知的な種族が装備する飾り布だ。,A bard equiped by intelligent race having tail.,
679,638,皮製尾甲,,Tail Lether~,,(,U,TAIL,TAIL,1,0,0,0,0,0,0,0,0,0,0,0,3,36,100,18,0,0,0,4,0,,0d0,0,0,0,0,0,0,5,15,-2,2,3/1,,尻尾を持つ知的な種族が装備する皮製のよろいだ。,A lether armour equiped by intelligent race having tail.,
680,639,鎖かたびら尾甲,,Tail Chain Mail~,,(,W,TAIL,TAIL,2,0,0,0,0,0,0,0,0,0,0,0,3,36,100,18,0,0,0,4,0,,0d0,0,0,0,0,0,0,5,15,-2,2,3/1,,尻尾を持つ知的な種族が装備する鎖かたびらのよろいだ。,A chain mail equiped by intelligent race having tail.,
