"ID","NAME","E_NAME","SYM","COL","RACE1","RACE2","SEX","CLASS","PATRON","CHARA","RELM1","RELM2","LEV","RARE","Z","EXP","N_EXP","N_MIN","AGE","SC","FATHER","MOTHER","DV","SP","VIS","AC","ALERT","STR","INT","WIS","DEX","CON","CHA","M_HB","M_HM","M_WB","M_WM","F_HB","F_HM","F_WB","F_WM","BATTLE","UNDERLING","ARTIFACT","FLAG","ACTION","AUTHORITY","DESCRIPTION","E_DESCRIPTION","COMMENT",,,,,
1051,"タイタン族の王『クロノス』","Kronos, Lord of the Titans","P","v","TITAN","TITAN","0x02","RANGER","NONE","NONE","NATURE","CHAOS",90,3,0,50000,0,0,0,0,"NONE","NONE",20,125,30,150,15,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:CONFUSE:12d12
HIT:CONFUSE:12d12
HIT:CONFUSE:12d12
HIT:CONFUSE:12d12",,,"UNIQUE|FORCE_SLEEP|FORCE_MAXHP|MOVE_BODY|ONLY_ITEM|DROP_4D2|DROP_3D2|DROP_GOOD|SMART|TAKE_ITEM|BASH_DOOR|HAS_LITE_2|ESCORT|DROP_CORPSE|RES_SHAR|RES_SOUN|RES_TIME|IM_FIRE|IM_COLD|IM_ACID|IM_POIS|IM_ELEC","1_IN_4|BR_FIRE|BR_COLD|BR_SHAR|BR_SOUN|S_MONSTERS|S_KIN|TELE_TO|HEAL",,"このタイタン族の王は、一度は戦いに敗れ奈落で幽閉の身であったが、
世界への復讐を遂げるため、遂に舞い戻った。","The lord of the Titans, he has broken loose from his confinement in 
the nether hells to seek revenge on the world. 

","JP#",,,,,
1052,"空鬼","Dimensional shambler","h","B","DEMON","DEMON","0x01","NONE","NONE","NONE",0,0,29,6,0,400,0,0,0,0,"NONE","NONE",-1,120,30,68,255,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:HURT:3d5
HIT:HURT:3d5
HIT:HURT:3d5",,,"FORCE_MAXHP|FORCE_SLEEP|NO_FEAR|ONLY_ITEM|DROP_2D2|NONLIVING|SMART|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|POWERFUL|IM_FIRE|IM_COLD|IM_POIS|NO_CONF|NO_SLEEP|RES_TELE","1_IN_3|HEAL|HASTE|BLIND|CONF|SCARE|TPORT|BLINK",,"しわくちゃの肌を持つみすぼらしい姿の人間型モンスターだ。
実存と非実存の間を行ったり来たりしている。","A shabby humanoid with a wrinkled skin. It seems to shift 
in and out of existance as you watch. 

",,,,,,
1053,"見習超能力者","Novice mindcrafter","p","y","HUMAN","HUMAN","0x01","MINDCRAFTER","NONE","NONE",0,0,4,2,0,18,600,1055,0,0,"NONE","NONE",-1,110,20,0,5,10,10,10,10,10,10,170,0,60,0,160,0,50,0,"HIT:HURT:1d9",,,"DROP_60|WILD_ALL|OPEN_DOOR|DROP_SKELETON|DROP_CORPSE|HAS_LITE_1|NO_CONF|NO_SLEEP","1_IN_12|BLIND|SLOW|CONF|SCARE",,"精神の技を習い始めた見習いだ。","A novice in the arts of mind over matter.
",,,,,,
1054,"『リチャード・ストールンマン』","Richard Stolenman","p","y","HUMAN","HUMAN","0x02","TOURIST","NONE",3,"ARCANE",0,43,3,0,18,600,1055,0,1,"NONE","NONE",-1,110,20,0,5,19,19,19,19,19,19,184,0,97,0,0,0,0,0,"HIT:HURT:5d5
HIT:HURT:5d5
HIT:HURT:5d5",,,"UNIQUE|ONLY_ITEM|FORCE_SLEEP|DROP_4D2|SMART|BASH_DOOR|TAKE_ITEM|MOVE_BODY|IM_FIRE|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP|NO_STUN|NO_FEAR","1_IN_12|BLIND|SLOW|CONF|SCARE",,"彼の伝道する思想は*確かに*素晴らしく、*確かに*社会に貢献してきた。
だが残念なことにプロプライエタリの毒に犯された
愚民達には、それが唯一絶対であることが理解できないのだ。","****

",,,,,,
1055,"超能力者","Mindcrafter","p","y","HUMAN","HUMAN","0x01","MINDCRAFTER","NONE","NONE",0,0,22,2,0,50,5000,1056,0,0,"NONE","NONE",-1,110,20,0,20,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"HIT:HURT:3d4
HIT:HURT:3d4",,,"FORCE_SLEEP|DROP_90|WILD_ALL|OPEN_DOOR|BASH_DOOR|DROP_SKELETON|DROP_CORPSE|HAS_LITE_2","1_IN_4|CONF|BLIND|HOLD|SLOW|MIND_BLAST|S_MONSTER|BLINK",,"精神の技の達人だ。他者の精神を傷つけ、操ることができる。","A master of the mental arts, able to damage or dominate the 
minds of others. 
",,,,,,
1056,"達人超能力者","Master mindcrafter","p","y","HUMAN","HUMAN","0x01","MINDCRAFTER","NONE","NONE",0,0,40,2,0,2000,0,0,0,0,"NONE","NONE",0,120,20,0,10,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"HIT:HURT:5d5
HIT:HURT:5d5
HIT:HURT:5d5",,,"ONLY_ITEM|FORCE_SLEEP|FORCE_MAXHP|DROP_4D2|SMART|BASH_DOOR|TAKE_ITEM|MOVE_BODY|IM_FIRE|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP|NO_STUN|NO_FEAR","1_IN_2|HEAL|BLIND|HOLD|CONF|SCARE|TPORT|BA_COLD|BA_FIRE|MIND_BLAST|BRAIN_SMASH|S_MONSTERS|TELE_AWAY|BLINK|BO_NETH",,"非常に熟達した超能力者だ。強力にして邪悪、そして危険な敵だ。
自身ばかりか他人の精神をも操って隷属させ、戦闘の最中に呼び寄せる。","A mindcrafter of the highest order.  Powerful and evil, and a dangerous 
enemy: a master of mind over matter, of his own mind, and of the minds of 
others, who slavishly follow him into battle when he calls them.

",,,,,,
1057,"オグリロン","Ogrillon","O","W","ORC","OGRE","0x01","NONE","NONE","NONE",0,0,31,2,0,1100,0,0,0,0,"NONE","NONE",-1,110,20,0,30,16,18,18,16,16,16,270,10,378,3,263,10,365,3,"HIT:HURT:2d10
HIT:HURT:2d10",,,"FRIENDS|DROP_60|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|RES_DARK",,,"オーガとオークの不浄な混血だ。","An unholy hybrid of ogre and orc.
",,,,,,
1058,"エルダー・バンパイア","Elder vampire","V","B","HUMAN","HUMAN","0x01","NONE","NONE","NONE",0,0,54,3,0,7500,0,0,0,0,"NONE","NONE",0,120,20,90,10,23,23,23,23,23,23,170,0,60,0,160,0,50,0,"HIT:HURT:4d6
HIT:HURT:4d6
BITE:EXP_VAMP:6d8
BITE:DR_MANA:6d8",,,"VAMPIRE|FORCE_SLEEP|FORCE_MAXHP|CAN_FLY|DROP_60|DROP_4D2|COLD_BLOOD|OPEN_DOOR|BASH_DOOR|REGENERATE|RES_TELE|IM_COLD|IM_POIS|RES_NETH|RES_DARK|HURT_LITE|NO_CONF|NO_SLEEP","1_IN_3|BLIND|HOLD|SCARE|CAUSE_3|CAUSE_4|DRAIN_MANA|BA_NETH|BRAIN_SMASH|DARKNESS|BO_NETH|S_UNDEAD",,"恐怖のローブを身にまとい、何世紀もの間、他の生命の生き血をすすって
来たのだろう。その犠牲になった者達の霊を、その死体横たわる墓地から
奴隷が如く呼び寄せることもできるのだ。","A terrible robed undead figure, this creature has existed in its 
unlife for many centuries by stealing the life of others. It can 
summon the very shades of its victims from beyond the grave to 
come enslaved to its aid. 


",,,,,,
1059,"イークの大統領『ノボータ・ケシータ』","Noborta Kesyta, the Yeek President","y","w","YEEK","YEEK","0x02","TOURIST","NONE","NONE","ARCANE",0,0,255,0,0,0,0,0,95,"NONE","NONE",-1,109,50,15,4,11,10,8,11,10,12,163,0,55,0,163,0,55,0,"HIT:EAT_GOLD:1d3",,,"UNIQUE|CAN_SPEAK|FORCE_MAXHP|DROP_CORPSE|WILD_TOWN|WILD_ONLY|OPEN_DOOR|BASH_DOOR|RES_NETH|NO_CONF|NO_SLEEP","1_IN_4|TELE_AWAY",,"彼は全ての街に一億ゴールド寄付した。","He weighs 127 kg. He is the president of some remote country. 
","JZ#
F:ONLY_ITEM | DROP_90 | DROP_GOOD | FRIENDLY |",,,,,
1060,"『森トロル』","Mori Troll","T","G","TROLL","TROLL","0x02","TOURIST","NONE","NONE","ARCANE",0,0,255,0,0,0,0,0,95,"NONE","NONE",-1,109,50,15,4,10,10,10,10,10,10,175,0,103,0,175,0,103,0,"HIT:HURT:1d3",,,"UNIQUE|CAN_SPEAK|FORCE_MAXHP|DROP_CORPSE|WILD_TOWN|WILD_ONLY|OPEN_DOOR|BASH_DOOR|HAS_LITE_1|NO_CONF|NO_SLEEP",,,"面の皮は普通のトロルよりも厚い。","Brazen faced this creature is more impudent than normal troll.
","F:ONLY_ITEM | DROP_90 | DROP_GOOD | FRIENDLY |",,,,,
1061,"『恐竜バーニーちゃん』","Barney the Dinosaur","R","v","LIZARDMAN","LIZARDMAN","0x02","ROGUE","NONE","NONE",0,0,29,255,0,500,0,0,0,75,"NONE","NONE",-1,120,10,90,20,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"SHOW:LOSE_INT
SHOW:LOSE_WIS
CHARGE:EAT_GOLD
CHARGE:EAT_GOLD",,,"CAN_SPEAK|SMART|RES_TELE|CAN_SWIM|DROP_CORPSE|IM_POIS|NO_CONF|NO_SLEEP|FORCE_MAXHP|UNIQUE|FORCE_SLEEP|RES_CHAO","1_IN_3|SHRIEK|CONF|S_HYDRA|SLOW|BLIND|DRAIN_MANA|BA_POIS|BR_CHAO|FORGET|DARKNESS|BR_NUKE",,"あのカワイイ紫の恐竜ちゃんがゲスト出演です。","The lovable purple reptile is making a guest appearance here.
","F:DROP_1D2 | DROP_90 | DROP_GOOD | DROP_GREAT | ONLY_ITEM |",,,,,
1062,"放浪者『グルー』","Groo the Wanderer","p","o","HUMAN","HUMAN","0x02","SAMURAI","NONE",5,0,0,33,255,0,2000,0,0,0,50,"NONE","NONE",-1,120,20,0,50,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"HIT:HURT:9d1
HIT:HURT:6d5
HIT:HURT:25d1
HIT:HURT:30d1",,,"UNIQUE|WEIRD_MIND|CAN_SPEAK|FORCE_MAXHP|WILD_ALL|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|IM_COLD|IM_POIS",,,"グルーの頭を笑う者は、そのうち笑えないことに気づくだろう...
ていうかグルーを笑って生きのびた者はいない。","He who laughs at Groo's brains will find there is nothing to laugh 
about... erm, nobody laughs at Groo and lives.
...
","F:ONLY_ITEM | DROP_1D2 | DROP_GOOD |",,,,,
1063,"巨大白シラミの王『lousy』","Lousy, the King of Louses","I","W","HUMAN","HUMAN","0x02","HIGH_MAGE","NONE","NONE","TRUMP",0,9,18,0,100,0,0,0,40,"NONE","NONE",0,130,12,10,10,12,12,12,12,12,12,173,0,62,0,173,0,62,0,"STING:HURT:1d5
STING:HURT:1d5
BITE:HURT:1d5
BITE:LOSE_CHR:1d5",,,"UNIQUE|CAN_SPEAK|RAND_50|RAND_25|FORCE_MAXHP|DROP_CORPSE|CAN_FLY|WEIRD_MIND|ONLY_ITEM|DROP_1D2|DROP_GOOD","1_IN_6|S_KIN",,"この巨大なシラミはシラミを愛するあまりシラミになってしまった
哀れな人間のなれの果てだ。","This huge louse is the ruin of the sad man 
who had become a louse just because he loves louses.

",,,,,,
1064,"時空ワイアーム","Great Wyrm of Space-Time","D","v","DRAGON","DRAGON","0x01","NONE","NONE","NONE",0,0,72,3,0,31000,0,0,0,0,"NONE","NONE",6,125,100,170,255,28,28,28,28,28,28,3000,200,2287000,500,3000,200,2287000,500,"CLAW:HURT:5d12
CLAW:HURT:5d12
CLAW:HURT:6d12
BITE:TIME:8d14",,,"DROP_CORPSE|FORCE_SLEEP|FORCE_MAXHP|CAN_FLY|ONLY_ITEM|DROP_2D2|DROP_4D2|DROP_GOOD|RES_TIME|RES_GRAV|BASH_DOOR|POWERFUL|MOVE_BODY|RES_NEXU|RES_INER|NO_CONF|NO_SLEEP|RIDING|PASS_WALL","1_IN_3|TPORT|BLINK|TELE_AWAY|TELE_LEVEL|HASTE|SLOW|HOLD|BR_TIME|BR_NEXU|BR_GRAV|BR_INER|S_DRAGON",,"このような存在にはかつて出会ったことがない。
その周囲の空間も時も歪んで見えるためよく分からないが、
なんとなく巨大なドラゴンがいるように見える。","

",,,,,,
1065,"地蔵尊の蛸","Octopus of Kshitigarbha","l","w","AQUARIC_MONSTER","AQUARIC_MONSTER","0x01","NONE","NONE","NONE",0,0,30,10,0,43122,0,0,0,0,"NONE","NONE",0,110,10,30,20,16,16,16,16,16,16,561,20,5772,13,561,20,5772,13,"SPIT:BLIND
TOUCH:CONFUSE
CRUSH:HURT:6d6
CRAWL:POISON:4d4",,,"FRIENDS|CAN_SWIM|WEIRD_MIND|IM_POIS|RES_DARK|NO_FEAR|RES_WATE","1_IN_4|BR_DARK",,"　地蔵大菩薩の化身である蛸法師によって呼び寄せられた蛸の大群だ。 「…この時、俄かに、ごうごうと海辺が大きな音を立てて、 その海から何千何万という大蛸小蛸の大群が、口から墨を吹き出し吐きかけて、 敵軍目がけて攻めかかるんや。忽ちに、辺り一面、闇夜の如くに真っ暗になってしもて、 蛸の吹き出す毒気にむせたんかしらんけど、もんどり打って馬から落ちる奴、 そこらへひっくり返る奴と、ばたばたばたばたと倒れて…」","




",,,,,,
1066,"バイル・ワイアーム","Great Bile Wyrm","D","s","DRAGON","DRAGON","0x01","NONE","NONE","NONE",0,0,56,2,0,17000,0,0,0,0,"NONE","NONE",3,120,30,150,80,27,27,27,27,27,27,3000,200,2287000,500,3000,200,2287000,500,"CLAW:HURT:4d12
CLAW:HURT:4d12
BITE:ACID:6d14
BITE:ACID:6d14",,,"FORCE_SLEEP|FORCE_MAXHP|ONLY_ITEM|DROP_2D2|DROP_4D2|DROP_GOOD|BASH_DOOR|POWERFUL|MOVE_BODY|DROP_CORPSE|RIDING|CAN_FLY|IM_ACID|NO_CONF|NO_SLEEP","1_IN_4|BLIND|CONF|SCARE|BR_ACID",,"　巨大でとても強力なドラゴンだ。激しく蒸気を吹きだす酸を地面に滴らせ、滴った酸はダンジョンの岩石をあっという間に溶解し穴を空けている…これがあなたに当たったらどうなることか！","A huge and very powerful dragon.  Great steaming pools of acid drip from 
its form onto the ground.  You shudder when you see the acid eating away 
the very stones of the dungeon - what could it do to you?


！",,,,,,
1067,"たぬき","Tanuki","q","U","QUADRUPED","QUADRUPED","0x01","NONE","NONE","NONE",0,0,24,7,0,200,0,0,0,0,"NONE","NONE",-1,120,18,5,40,15,15,15,15,15,15,170,0,60,0,160,0,50,0,"HIT:HURT:1d5
CRUSH:HURT:1d6",,,"TAKE_ITEM|OPEN_DOOR|DROP_CORPSE|RAND_25|TANUKI",,,"日本の伝説では、たぬきは人を化かすと伝えられている。
魔法の木の葉を頭に載せて人に化けるのだ。","Tanuki (raccoon dog) is thought to bewitch people in Japanese. 
Tanuki can disguise as human beings by putting a magic leaf on his
her head.

",,,,,,
1068,"混沌のサマ師『ディオニソス』","Dionysus, the Munchkin of Chaos","G","g","WRAITH","WRAITH","0x02","NONE","NONE","NONE",0,0,55,11,0,10000,0,0,0,0,"NONE","NONE",3,154,100,162,40,23,23,23,23,23,23,170,0,60,0,160,0,50,0,"SHOOT:HURT:16d6
SLASH:EXP_VAMP:6d8
SLASH:EXP_VAMP:6d8
TOUCH:EAT_ITEM",,,"UNIQUE|CAN_FLY|RAND_25|RAND_50|FORCE_MAXHP|CAN_SPEAK|SMART|REGENERATE|NO_CONF|NO_STUN|IM_ACID|IM_ELEC|IM_FIRE|IM_POIS|IM_COLD|RES_LITE|RES_NETH|RES_SHAR|RES_SOUN|RES_CHAO|RES_NEXU|RES_DISE|ONLY_ITEM|DROP_90|DROP_GOOD|DROP_GREAT|TAKE_ITEM|DROP_CORPSE|INVISIBLE|PASS_WALL","1_IN_2|SHOOT|TELE_AWAY|TPORT|HASTE|BLINK|HEAL",,"　彼はこの世界で最も偉大ないかさま師だ。
　いかなる剣の達人も彼に深い傷を負わせる事は不可能であり、死角を付いて嵐のように射ち出される彼の聖なる矢は幾多の犠牲者を葬ってきた。","He is one of the greatest trickster. Even greatest warrior cannot
 defeat him, and his storm of holy might arrows from the dark have
 defeated numerous victims.


",,,,,,
1069,"魔人『ウォーケン』","Walken","p","o","HUMAN","HUMAN","0x01","WARRIOR","NONE","NONE",0,0,55,7,0,15000,0,0,0,1,"NONE","NONE",2,125,100,0,10,23,23,23,23,23,23,170,0,60,0,160,0,50,0,"HIT:SHATTER:12d12
HIT:SHATTER:12d12
HIT:SHATTER:12d12",,,"UNIQUE|CAN_SPEAK|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|FORCE_MAXHP|KILL_BODY|REFLECTING|IM_FIRE|IM_COLD|IM_ACID|NO_FEAR|OPEN_DOOR|BASH_DOOR|REGENERATE","1_IN_4|BR_DISI",,"　彼は今は滅びた一族、スクークム族の最後の生き残りだ。
「ウォーケンは物質の分子を振動させることができる超能力者なのだ！」（荒木飛呂彦「バオー来訪者」）","
！
（）"," バオー来訪者より",,,,,
1070,"塹壕ワーム","Trench Wurm","w","D","WORM","WORM","0x01","NONE","NONE","NONE",0,0,15,1,0,50,0,0,0,0,"NONE","NONE",-1,115,20,50,100,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"BITE:HURT:4d2
BITE:HURT:4d2
BITE:HURT:4d2",,,"FORCE_MAXHP|DROP_CORPSE|RIDING|COLD_BLOOD|BASH_DOOR|KILL_WALL|IM_ELEC|IM_ACID|IM_FIRE|RES_DARK|RES_NETH",,,"　彼等の到着によりヨーグモスの思想は終焉を運命づけられる。","Their arrival marks the end of Yawgmoth's subtlety.
",,,,,,
1071,"発光カヴー","Radiant Kavu","q","g","QUADRUPED","QUADRUPED","0x01","NONE","NONE","NONE",0,0,15,1,0,50,0,0,0,0,"NONE","NONE",-1,115,20,60,70,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"CLAW:HURT:4d2
CLAW:HURT:4d2
BITE:HURT:4d2",,,"FORCE_MAXHP|DROP_CORPSE|SELF_LITE_1|RIDING|BASH_DOOR|IM_FIRE|IM_POIS|IM_COLD|RES_LITE|RES_DARK","1_IN_10|HEAL",,"　怒ったり驚いたりしたとき、発光カヴーは眩しい光の爆発で身を守る。","When angered or frightened,
it protects itself with a burst of blinding light.
",,,,,,
1072,"オークの傭兵隊長『マウフル』","Mauhur, the Orc's Mercenary Captain","o","u","ORC","ORC","0x02","WARRIOR","NONE",3,0,0,25,3,0,900,0,0,0,35,"NONE","NONE",-1,110,20,0,20,22,12,16,19,18,12,203,0,103,0,0,0,0,0,"HIT:HURT:1d12
HIT:HURT:1d12
HIT:HURT:1d10
HIT:HURT:1d10",,,"UNIQUE|FORCE_MAXHP|WILD_ALL|ESCORT|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|EAT_POISONOUS|OPEN_DOOR|BASH_DOOR|CAN_SPEAK|IM_POIS|RES_DARK",,,"　彼はウルクの将ウグルクな忠実な配下の一人で、ウルクに対して深い畏敬を抱いている。",,,,,,,
1073,"孟獲の弟『孟優』","Meng You, the Brother of Meng Huo","p","o","BARBARIAN","BARBARIAN","0x02","WARRIOR","NONE","NONE",0,0,12,2,0,1321,0,0,0,0,"NONE","NONE",-1,110,20,0,20,13,13,13,13,13,13,179,0,75,0,179,0,75,0,"HIT:HURT:1d15
HIT:HURT:1d15
HIT:HURT:1d15
HIT:HURT:1d15",,,"UNIQUE|HAS_LITE_2|FORCE_MAXHP|CAN_SPEAK|WILD_ALL|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR",,,"　南蛮王孟獲の弟だ。武勇には多少の自信がある。","He is a junior brother of king of southerings Meng Huo.
","
ブロッダのコピー
",,,,,
1074,"火の神『祝融』","Lady Zhurong, the Avater of Flame Spirit","p","R","BARBARIAN","BARBARIAN","0x02","WARRIOR_MAGE","NONE","NONE","ARCANE","CHAOS",14,2,0,4512,0,0,0,0,"NONE","NONE",-1,115,20,0,20,14,14,14,14,14,14,171,0,60,0,171,0,60,0,"HIT:HURT:1d12
HIT:HURT:1d12
HIT:FIRE:1d15",,,"UNIQUE|HAS_LITE_2|IM_FIRE|FORCE_MAXHP|CAN_SPEAK|WILD_ALL|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR","1_IN_9|SHRIEK",,"　南蛮王孟獲の妻だ。彼女は火の神の化身と言われている。その武勇を侮るな。","She is the wife of king Meng Huo. She is called as the avater of 
flame spirit.

",,,,,,
1075,"南蛮人『帯来洞主』","Dailai Dongzhu, the Captain of Southerings","p","u","BARBARIAN","BARBARIAN","0x02","ROGUE","NONE","NONE","ARCANE",0,10,2,0,1222,0,0,0,0,"NONE","NONE",-1,110,20,0,20,12,12,12,12,12,12,183,0,82,0,183,0,82,0,"HIT:HURT:1d10
HIT:HURT:1d10
HIT:HURT:1d10
HIT:HURT:1d10",,,"UNIQUE|HAS_LITE_2|FORCE_MAXHP|CAN_SPEAK|WILD_ALL|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR","1_IN_5|SHOOT",,"　南蛮王孟獲の援軍として現れた南蛮の将だ。孟獲の義理の弟にあたる。","He is one of the captains of Nanman.
He comes to help his sister and her husband Meng Huo.
",,,,,,
1076,"禿竜洞主『朶思大王』","King Duosi, the Chief of Southerings","p","v","BARBARIAN","BARBARIAN","0x02","ROGUE","NONE","NONE","ARCANE",0,11,2,0,1123,0,0,0,0,"NONE","NONE",-1,110,20,0,20,12,12,12,12,12,12,163,0,62,0,163,0,62,0,"HIT:HURT:1d10
HIT:HURT:1d10
HIT:HURT:1d10",,,"UNIQUE|HAS_LITE_2|FORCE_MAXHP|CAN_SPEAK|WILD_ALL|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR","1_IN_5|BA_POIS|BLINK",,"　南蛮随一の知恵者と言われる有力領主だ。彼の知略は蜀軍を苦しめた。","He is the best wise man of Nanman. His intelligence afflicted 
the enemy.
",,,,,,
1077,"南蛮の酋長『木鹿大王』","King Mulu, the Chief of Southerings","p","g","BARBARIAN","BARBARIAN","0x02","MAGE","NONE","NONE",0,0,16,2,0,1123,0,0,0,0,"NONE","NONE",-1,110,20,0,20,14,14,14,14,14,14,192,0,85,0,192,0,85,0,"HIT:HURT:1d13
HIT:HURT:1d13
HIT:HURT:1d15
HIT:HURT:1d15",,,"UNIQUE|HAS_LITE_2|FORCE_MAXHP|CAN_SPEAK|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR","1_IN_6|S_ANT|S_SPIDER",,"　南蛮を支配する酋長の一人だ。彼の動物軍団には孟獲も絶大な信頼を寄せる。 ただしカラクリは嫌いだ。","He is one of chiefs of Nanman. He is also good beast master.

",,,,,,
1078,"烏戈国王『兀突骨』","Wutugu, the Chief of Southerings","P","u","GIANT","GIANT","0x02","WARRIOR","NONE",1,0,0,17,2,0,250,0,0,0,0,"NONE","NONE",-1,110,20,60,20,14,14,14,14,14,14,371,0,652,0,371,0,652,0,"HIT:HURT:2d20
HIT:HURT:2d20",,,"UNIQUE|HAS_LITE_2|FORCE_MAXHP|CAN_SPEAK|DROP_SKELETON|DROP_CORPSE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR|IM_ACID|IM_ELEC|IM_POIS|HURT_FIRE",,,"　南蛮の南にある烏戈国を支配する王で、その身の丈は12尺と言われている。 彼の誇る藤甲兵は水も刃もはじく。ただし燃えやすい。","This giant man is the king of southern Nanman. It is said that 
he is about 10 feet tall. His army has hard rattan armor.
12
",,,,,,
1079,"『見えざるピンクのユニコーン』","Invisible Pink Unicorn","q","v","QUADRUPED","QUADRUPED","0x01","NONE","NONE","NONE",0,0,67,6,0,34567,0,0,0,55,"NONE","NONE",14,140,77,123,1,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"KICK:CONFUSE:9d9
KICK:CONFUSE:9d9
BUTT:HURT:8d8
BITE:UN_BONUS:7d7",,,"UNIQUE|NONLIVING|RIDING|FORCE_MAXHP|OPEN_DOOR|BASH_DOOR|INVISIBLE|ONLY_ITEM|DROP_GOOD|DROP_GREAT|DROP_2D2|SMART|REGENERATE|IM_ACID|IM_ELEC|IM_FIRE|IM_POIS|IM_COLD|NO_CONF|NO_SLEEP|RES_LITE|RES_DARK|RES_NETH|RES_CHAO|RES_NEXU","1_IN_3|BLINK|HEAL|SHRIEK|SCARE|CONF|BLIND|DARKNESS|FORGET|MIND_BLAST|BRAIN_SMASH",,"「見えざるピンクのユニコーン達は偉大なるスピリチュアルパワーの存在である。我々は彼女らが目に見えないと同時にピンク色で存在することが出来るがゆえにそれを承知している。すべての宗教と同様、見えざるピンクのユニコーンの教義は論理と信仰に基づいている。我々は彼女らがピンクであると信じている。我々は、我々が彼女らを見ることができないから見えないのだと論理的に知っている。」
(スティーヴ・イーリー)","""Invisible Pink Unicorns are beings of great spiritual power. 
We know this because they are capable of being invisible 
and pink at the same time. Like all religions, the Faith 
of the Invisible Pink Unicorns is based upon both logic 
and faith. We have faith that they are pink; we logically 
know that they are invisible because we can't see them."" 
(Steve Eley)







()",,,,,,
1080,"『空飛ぶスパゲッティ・モンスター』","Flying Spaghetti Monster",",","y","GREAT_OLD_ONE","GREAT_OLD_ONE","0x00","NONE","NONE","NONE",0,0,70,6,0,45678,0,0,0,55,"NONE","NONE",14,125,40,111,40,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:HURT:10d10",,,"UNIQUE|NONLIVING|CAN_FLY|FORCE_MAXHP|RAND_25|SMART|PASS_WALL|NO_CONF|NO_SLEEP|NO_STUN|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|RES_NETH|RES_CHAO|ONLY_ITEM|DROP_1D2|DROP_GOOD|DROP_GREAT","1_IN_4|BLINK|TPORT|SLOW|CONF|HOLD|TELE_TO|BRAIN_SMASH|BA_WATE|BA_CHAO|BR_NEXU|BR_CONF|S_MONSTERS",,"　この世界を創造したと言われる、空飛ぶスパゲッティの絡み合っ たような何かだ。
　「私は国中の、そしていつかは世界中の科学の時間にこの三つの 理論がどれも等しく教えられるのを楽しみにできると思います。 三分の一はインテリジェントデザインのため、三分の一はスパゲ ッティモンスター教のため、三分の一は圧倒的な量の観察可能な証拠に基づく論理的推論のため」 (ボビー・ヘンダーソン)","""I think we can all look forward to the time when these 
three theories are given equal time in our science 
classrooms across the country, and eventually the world; 
One third time for Intelligent Design, one third time for 
Flying Spaghetti Monsterism, and one third time for logical 
conjecture based on overwhelming observable evidence."" 
(Bobby Henderson)







()",,,,,,
1081,"ジュラル星人","Alian Jural","h","v","HUMAN","HUMAN","0x01","NONE","NONE","NONE",0,0,5,2,0,20,0,0,0,0,"NONE","NONE",-1,110,10,10,10,11,11,11,11,11,11,210,18,150,2,200,18,150,2,"SHOOT:HURT:2d3
HIT:HURT:2d3
HIT:HURT:2d3",,,"DROP_60|OPEN_DOOR|BASH_DOOR|FRIENDS|DROP_CORPSE|WILD_WOOD|HAS_LITE_1","1_IN_8|SHOOT",,"　彼等の文明は地球より５００年進んでいるそうだ。 「これから毎日家を焼こうぜ」 （『チャージマン研！』アニメ第２５話・『雄一少年を救え！』）","５００

（！２５！）","D'angband追加モンスター",,,,,
