"ID","NAME","E_NAME","SYM","COL","RACE","CLASS","PATRON","CHARA","RELM1","RELM2","LEV","RARE","Z","EXP","N_EXP","N_MIN","AGE","SC","DV","SP","VIS","AC","ALERT","STR","INT","WIS","DEX","CON","CHA","M_HB","M_HM","M_WB","M_WM","F_HB","F_HM","F_WB","F_WM","BATTLE","UNDERLING","ARTIFACT","COMMENT","FLAG","ACTION","AUTHORITY","DESCRIPTION",,,,,,,
881,"超人『ロック』","Locke the Superman","p","G",0,9,255,4,0,0,65,3,0,32000,0,0,0,0,16,130,100,0,20,28,28,28,28,28,28,175,3,65,1,175,3,65,1,"HIT:HURT:14d14
HIT:HURT:14d14
HIT:HURT:14d14
HIT:HURT:14d14",,,,"UNIQUE|MALE|DROP_CORPSE|FORCE_SLEEP|FORCE_MAXHP|FRIENDLY|ONLY_ITEM|DROP_1D2|DROP_2D2|DROP_3D2|DROP_GOOD|HUMAN|REFLECTING|SMART|REGENERATE|OPEN_DOOR|GOOD|IM_COLD|IM_FIRE|IM_ELEC|NO_CONF|NO_STUN|NO_SLEEP|RES_TELE|RES_NETH|RES_TIME|POWERFUL|CAN_FLY","1_IN_3|TPORT|BLIND|HOLD|BLINK|HEAL|HASTE|TELE_TO|CONF|BO_MANA|BRAIN_SMASH|PSY_SPEAR",,"「そうだ！超人ロック！」「僕を知っているのか？」
「もちろん！不老不死にして、史上最強のエスパー！」
（聖悠紀、超人ロック「赤いサーペント」）",,,,,,,
882,"皇帝『レイザーク』","Layzark, the Emperor","p","y",0,9,255,5,0,0,65,3,0,32000,0,0,0,0,8,130,100,0,20,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"HIT:BLIND:8d8
HIT:CONFUSE:8d8
TOUCH:UN_POWER
TOUCH:UN_POWER",,,,"UNIQUE|FEMALE|DROP_CORPSE|FORCE_SLEEP|FORCE_MAXHP|CAN_SPEAK|ONLY_ITEM|DROP_1D2|DROP_2D2|DROP_3D2|DROP_GOOD|HUMAN|REFLECTING|SMART|REGENERATE|OPEN_DOOR|EVIL|IM_COLD|IM_FIRE|IM_ELEC|NO_CONF|NO_STUN|NO_SLEEP|RES_TELE|RES_NETH|RES_NEXU|RES_TIME|POWERFUL|CAN_FLY","1_IN_2|TPORT|BLIND|BLINK|HEAL|HASTE|CONF|BO_MANA|BRAIN_SMASH|PSY_SPEAR|BA_NETH|BA_DARK|BA_CHAO|S_MONSTERS|S_DEMON|S_KIN",,"彼女はただ超人として超人との戦いを望むが故に、皇帝に扮し地球を
滅ぼそうとした。「とにかくある朝起きてみるとディナールは皇帝
レイザークの神聖なる領地となっていたのだ」
（聖悠紀、超人ロック「コズミックゲーム」）",,,,,,,
883,"最初の真竜『イオ』","Io, the First Great Wyrm","D","y",58,5,255,3,0,0,100,3,0,61000,0,0,0,0,25,154,20,111,70,28,28,28,28,28,28,5445,100,3531399,10,5445,100,3531399,10,"CRUSH:POISON:8d12
CRUSH:FIRE:8d12
CRUSH:ELEC:8d12
CRUSH:HURT:10d18",,,"D'ang# 変愚のサーペント・ゾンビから差し替え
D'ang# D&Dに登場する竜の最高神格","UNIQUE|FORCE_SLEEP|FORCE_MAXHP|REFLECTING|AURA_FIRE|AURA_ELEC|AURA_COLD|ATTR_MULTI|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_4D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR|POWERFUL|MOVE_BODY|CAN_FLY|GOOD|DROP_CORPSE|SELF_LITE_2|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP|RES_NETH|RES_LITE|RES_DARK|RES_SOUN|RES_CHAO|RES_DISE|RES_NEXU|RES_TIME|RES_INER|RES_GRAV|RES_SHAR|RES_PLAS|RES_WALL|RES_TELE|RIDING","1_IN_3|S_HI_DRAGON|S_DRAGON|S_KIN|BR_NUKE|BR_ACID|BR_ELEC|BR_FIRE|BR_COLD|BR_POIS|BR_NETH|BR_LITE|BR_DARK|BR_CONF|BR_SOUN|BR_CHAO|BR_DISE|BR_NEXU|BR_TIME|BR_INER|BR_GRAV|BR_SHAR|BR_PLAS|BR_WALL|BR_MANA|BR_DISI",,"イオはこの多元宇宙に広がる全ての竜の原型であり、最も根源的な存在だ。
善竜の神バハムート、悪竜の神ティアマトまでもが彼（彼女）の一面の一つに過ぎない。",,,,,,,
884,"有毒ガス","Noxious fume","#","y",90,255,255,255,0,0,20,4,0,15,0,0,0,0,-1,90,20,37,30,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"TOUCH:POISON:3d3",,,,"RAND_25|RAND_50|INVISIBLE|MULTIPLY|CAN_FLY|CAN_SWIM|PASS_WALL|KILL_BODY|IM_FIRE|IM_COLD|IM_ACID|IM_ELEC|IM_POIS|NONLIVING|EMPTY_MIND|COLD_BLOOD|WILD_VOLCANO|WILD_SWAMP|NO_FEAR|NO_CONF|NO_SLEEP|NO_STUN",,,"$It is a swirling cloud of yellowish gas.
それは渦巻く黄色いガスの雲だ。",,,,,,,
885,"浅い水たまり","Shallow puddle","~","B",90,255,255,255,0,0,11,6,0,70,0,0,0,0,-1,115,10,17,0,12,12,12,12,12,12,170,0,60,0,160,0,50,0,"TOUCH:ACID:2d3
TOUCH:ACID:2d3",,,,"NEVER_MOVE|COLD_BLOOD|CAN_SWIM|IM_ELEC|IM_ACID|IM_POIS|NO_FEAR|NO_CONF|NO_SLEEP|NONLIVING|EMPTY_MIND",,,"$It is a placid watery pool.
穏やかな水たまりだ。",,,,,,,
886,"闇のエルフの影","Dark elven shade","h","w",10,1,255,255,0,0,51,2,0,6000,0,0,0,0,0,130,20,50,10,23,23,23,23,23,23,170,0,60,0,160,0,50,0,"TOUCH:EXP_VAMP:1d16
TOUCH:DR_MANA:3d10
TOUCH:LOSE_DEX:8d8TOUCH:LOSE_INT:8d8",,,,"MALE|FORCE_SLEEP|FORCE_MAXHP|ONLY_ITEM|DROP_90|DROP_4D2|SMART|INVISIBLE|COLD_BLOOD|EVIL|HURT_LITE|RES_NETH|RES_DARK|NO_CONF|NO_SLEEP","1_IN_2|HEAL|BLINK|BLIND|CONF|CAUSE_3|DARKNESS|ANIM_DEAD|SHRIEK|TELE_AWAY|BA_DARK|DRAIN_MANA|S_MONSTER|S_UNDEAD|S_DEMON|S_KIN",,"$A dark elven figure that glows with an inner light.
内部から光を発する暗いエルフの影だ。",,,,,,,
887,"魔力ハウンド","Mana hound","Z","B",103,255,255,255,0,0,35,4,0,900,0,0,0,0,-1,120,30,100,0,18,18,18,18,18,18,165,10,55,3,165,10,55,3,"BITE:HURT:25d1
BITE:HURT:25d1
BITE:HURT:25d1
CLAW:HURT:3d3",,,,"FORCE_SLEEP|FRIENDS|SELF_LITE_1|OPEN_DOOR|BASH_DOOR|ANIMAL|NO_CONF|NO_SLEEP","1_IN_8|BR_MANA",,"$A powerful aura radiates from this canine creature. It feels 
$like... magic?
強力なオーラを発している犬型生物だ。それは魔法のような感じが
する？",,,,,,,
888,"ヴォア","Vore","S","v",98,255,255,255,0,0,44,2,0,850,0,0,0,0,-1,125,20,30,40,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"CLAW:HURT:4d8
CLAW:HURT:8d4",,,,"DROP_90|DROP_2D2|DROP_SKELETON|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|IM_POIS|IM_ACID|IM_COLD|EVIL","1_IN_5|BO_MANA",,"$A gaunt, vaguely humanoid torso merged with the form of a giant 
$spider, ugly as sin. It screams horribly as it charges at you.
やつれた人間のような上半身が巨大な蜘蛛の体についた醜い怪物だ。
恐ろしい叫び声をあげながら突進してくる。",,,,,,,
889,"活発な機雷","Bouncing mine",0,"B",90,255,255,255,0,0,70,6,0,2000,0,0,0,0,-1,120,50,10,10,28,28,28,28,28,28,170,0,60,0,160,0,50,0,"SHOOT:HURT:15d10
EXPLODE:HURT:15d5",,,,"CHAR_CLEAR|ATTR_CLEAR|NEVER_MOVE|IM_POIS|NONLIVING|IM_ACID|RES_CHAO|STUPID|FORCE_MAXHP","1_IN_3|ROCKET|SHOOT|BLINK|BR_POIS|BR_CHAO|BR_NEXU",,"$It was left here to be used against intruders.
それは侵入者に対して使用するために置かれている。",,,,,,,
890,"ヴェノム・ワイアーム","Great Venom Wyrm","D","g",58,255,255,255,0,0,56,5,0,16000,0,0,0,0,3,120,30,170,80,27,27,27,27,27,27,3000,200,2287000,500,3000,200,2287000,500,"CLAW:HURT:4d12
CLAW:HURT:4d12
CLAW:HURT:4d12
BITE:POISON:5d14",,,,"FORCE_SLEEP|FORCE_MAXHP|ONLY_ITEM|DROP_2D2|DROP_3D2|DROP_GOOD|BASH_DOOR|POWERFUL|MOVE_BODY|DROP_CORPSE|CAN_FLY|EVIL|IM_POIS|NO_CONF|NO_SLEEP|RIDING","1_IN_6|BLIND|CONF|SCARE|BR_POIS",,"$A huge dragon of incredible destructive power.  Noxious vapours 
$fill the room near it, leaving you gasping for breath.  Flee 
$now while you still can!
信じられない程の破壊的な力を持った巨大なドラゴンだ。
有毒な霧が近くの部屋に充満し、ほとんど息ができない。
逃げられるうちに逃げろ!",,,,,,,
891,"バラヒアを裏切りし『ゴルリム』","Gorlim, Betrayer of Barahir","p","s",6,0,255,1,0,0,41,3,0,7000,0,0,0,0,-1,120,20,0,40,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"HIT:HURT:8d6
HIT:HURT:8d6
HIT:UN_BONUS:6d8
HIT:UN_BONUS:6d8",,,,"UNIQUE|DROP_CORPSE|MALE|FORCE_SLEEP|FORCE_MAXHP|HUMAN|ONLY_ITEM|DROP_2D2|DROP_GOOD|SMART|OPEN_DOOR|BASH_DOOR|HAS_LITE_2|IM_ACID|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP","1_IN_2|CAUSE_3|BO_WATE|BO_MANA",,"$This once-mighty warrior was so dominated by Morgoth's power that he 
$became little more than a mindless creature of evil.
かつて屈強さを誇ったこの戦士はモルゴスの力に完全に支配され、今では
ほとんど意思を持たない邪悪の生物に成り下がってしまった。",,,,,,,
892,"ディジニ","Djinni","P","b",31,255,255,255,0,0,40,3,0,900,0,0,0,0,0,130,30,90,10,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"HIT:HURT:8d4
HIT:HURT:8d4",,,,"DROP_60|WEIRD_MIND|OPEN_DOOR|BASH_DOOR|MOVE_BODY|TAKE_ITEM|GOOD|IM_ELEC|NO_FEAR|NO_CONF|NO_SLEEP|CAN_FLY","1_IN_6|BO_ELEC|MISSILE|BLINK|S_MONSTER|BA_ELEC",,"$Supported by a whirlwind, the djinni turns to face you.
ディジニは風の属性を持つジンだ。
まわりにつむじ風をまとったディジニがあなたを睨んでいる。",,,,,,,
893,"イフリート","Efreeti","P","r",31,255,255,255,0,0,40,3,0,900,0,0,0,0,0,120,30,70,10,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"HIT:FIRE:8d4
HIT:FIRE:8d4",,,,"DROP_60|AURA_FIRE|OPEN_DOOR|BASH_DOOR|TAKE_ITEM|SELF_LITE_2|EVIL|IM_FIRE|RES_PLAS|NO_FEAR|NO_CONF|NO_SLEEP","1_IN_6|BO_FIRE|BO_PLAS|BA_FIRE",,"$Wrapped in fire, this giant red figure turns to face you.
イフリートは火の属性を持つジンだ。
炎につつまれた赤い巨人があなたを睨んでいる。",,,,,,,
894,"トロルの王","Troll king","T","R",29,5,255,255,0,0,40,1,0,2000,18000,875,0,0,0,120,30,90,20,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"HIT:HURT:3d12
HIT:HURT:5d12
BITE:HURT:3d12
BITE:HURT:5d12",,,,"FORCE_MAXHP|OPEN_DOOR|ESCORT|DROP_90|DROP_2D2|SMART|BASH_DOOR|TAKE_ITEM|DROP_CORPSE|DROP_SKELETON|EVIL|IM_POIS|NO_CONF|NO_SLEEP|NO_FEAR|REGENERATE","1_IN_8|BLINK",,"$This troll is a king, which means it's still stupid, but has even more power.
$It never comes alone, and can call out to other trolls.
このトロルはトロルの中の王だ。彼は依然としてトロルであり、頭は良くないが、
その力はさらに強力だ。彼は一人でいる事はなく常に手下を連れている。",,,,,,,
895,"スカイ・ゴーレム","Sky golem","g","B",40,255,255,255,0,0,40,3,0,4000,0,0,0,0,-1,110,20,116,10,19,19,19,19,19,19,170,0,60,0,160,0,50,0,"SHOOT:HURT:7d6
SPIT:COLD:10d10
SPIT:COLD:10d10
GAZE:BLIND",,,,"BASH_DOOR|RES_LITE|RES_TIME|IM_COLD|NO_CONF|NO_SLEEP|NO_FEAR|NONLIVING|FORCE_MAXHP","1_IN_5|BR_LITE|BA_COLD|BR_COLD|BO_ICEE|BO_COLD|BR_TIME|SHOOT",,"$Obsidian eyes stare at you as you bend before the shower of heavenly
$powers and spells...
この世のものとは思えない程のパワーと呪文の嵐であなたを叩きつけている間、
このゴーレムの黒曜石の目はじっとあなたを凝視している。",,,,,,,
896,"バズーカ","Bazooker","h","B",0,255,255,255,0,0,35,2,0,1500,0,0,0,0,-1,110,40,60,60,18,18,18,18,18,18,170,0,60,0,160,0,50,0,"HIT:HURT:2d4
HIT:HURT:2d4
HIT:HURT:2d4
HIT:HURT:2d4",,,,"MALE|FORCE_SLEEP|FORCE_MAXHP|DROP_1D2|SMART|DROP_CORPSE|DROP_SKELETON|CAN_SWIM","1_IN_5|ROCKET",,"$You watch in horror as he aims his massive weapon at you.
彼はその恐ろしい重火器の狙いをあなたに向けている。",,,,,,,
897,"破片ボルテックス","Shard vortex","v","U",88,255,255,255,0,0,35,4,0,630,0,0,0,0,-1,120,100,28,0,18,18,18,18,18,18,170,0,60,0,160,0,50,0,"ENGULF:HURT:6d6
ENGULF:HURT:6d6
ENGULF:HURT:6d6",,,,"FORCE_SLEEP|RAND_50|EMPTY_MIND|BASH_DOOR|CAN_FLY|RES_SHAR|NO_FEAR|NO_CONF|NO_SLEEP|NO_STUN|POWERFUL|NONLIVING","1_IN_4|BR_SHAR",,"$A howling blast of razor-sharp mountain fragments, kept intact by perilous 
$magics.
凄まじい音を立てて吹き付けるカミソリのように鋭い破片の塊だ。
魔法によってその形を維持されている。",,,,,,,
898,"花崗岩の壁","Granite wall","#","w",90,255,255,255,0,0,30,2,0,350,0,0,0,0,-1,100,15,120,10,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"TOUCH:ACID:8d8
TOUCH:PARALYZE:3d3",,,,"NEVER_MOVE|MULTIPLY|ONLY_GOLD|DROP_90|ANIMAL|HURT_ROCK|NO_FEAR|NO_SLEEP|NO_CONF|NO_STUN|EMPTY_MIND|COLD_BLOOD|IM_COLD|IM_FIRE|IM_ELEC|IM_POIS|RES_SHAR",,,"$Just a normal wall, boring gray rock. But wait! It seems to be growing...
ただの普通の壁だ。見なれた灰色の岩でできている。
いや、ちょっと待てよ？だんだん大きくなってくるような…。",,,,,,,
899,"ファイア・トロル","Fire troll","T","r",28,255,255,255,0,0,25,1,0,90,800,424,0,0,-1,110,20,50,50,15,15,15,15,15,15,170,0,60,0,160,0,50,0,"HIT:FIRE:1d6
HIT:FIRE:1d6
BITE:FIRE:3d4",,,,"MALE|FRIENDS|DROP_60|DROP_SKELETON|DROP_CORPSE|SELF_LITE_1|OPEN_DOOR|BASH_DOOR|EVIL|HURT_LITE|REGENERATE|HURT_COLD|IM_FIRE|WILD_VOLCANO",,,"$Fire trolls are believed to have been created by an
$evil wizard trying to make forest trolls immune to
$fire.
ファイア・トロルは邪悪な魔道師によって炎の力と耐性を与えられた森トロル
だと信じられている。",,,,,,,
900,"エルフ・ロード","Elf lord","h","g",1,255,255,255,0,0,25,2,0,555,0,0,0,0,-1,121,15,50,10,15,15,15,15,15,15,170,0,60,0,160,0,50,0,"SHOOT:HURT:7d6
HIT:HURT:1d9
HIT:HURT:1d9
HIT:HURT:4d8",,,,"MALE|ONLY_ITEM|DROP_1D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR|NO_SLEEP|FRIENDLY|GOOD","1_IN_3|HEAL|BLINK|TPORT|BA_FIRE|SHOOT|BA_COLD",,"$A powerful elven leader who knows some magic as well.
強力な力を持つエルフの指導者だ。魔法も使う事ができる。",,,,,,,
901,"サムライ","Samurai","p","s",0,19,255,255,0,0,25,2,0,350,0,0,0,0,-1,110,12,0,10,18,18,18,18,18,18,170,0,60,0,160,0,50,0,"SLASH:HURT:4d6
SLASH:HURT:4d6",,,,"MALE|ONLY_ITEM|DROP_90|DROP_CORPSE|DROP_SKELETON|GOOD|HUMAN|OPEN_DOOR|BASH_DOOR|NO_FEAR|HAS_LITE_1|RACE_EGO",,,"$A warrior clad in ornate but effective armour, holding katana so sharp it
$can cut your throat and you won't notice till you nod.
相手の心臓を射るようなするどい眼つき。剣をピクリとも動かさずに構え、
鋭いかけ声とともに相手に飛びかかる。その剣が静かにサヤに収められるときに、
相手はすでに息絶えている。
彼らは絶体絶命に陥ると自害してしまうという。",,,,,,,
902,"溶岩の壁","Magma intrusion","%","D",90,255,255,255,0,0,25,2,0,100,700,898,0,0,-1,100,15,120,10,15,15,15,15,15,15,170,0,60,0,160,0,50,0,"TOUCH:FIRE:5d5
TOUCH:PARALYZE:3d3",,,,"NEVER_MOVE|MULTIPLY|ONLY_GOLD|DROP_60|DROP_90|EMPTY_MIND|ANIMAL|HURT_ROCK|NO_FEAR|NO_CONF|NO_SLEEP|NO_STUN|IM_ACID|IM_ELEC|IM_POIS|IM_FIRE|RES_SHAR",,,"$It's just a block of dark rock. But wait! It seems to be growing...
普通の黒い岩の壁だ。しかしちょっと待てよ？だんだん大きくなってくるような…",,,,,,,
903,"クラーケンの子","Small kraken","l","g",84,255,255,255,0,0,25,1,0,500,70000,740,0,0,-1,110,60,50,80,15,15,15,15,15,15,170,0,60,0,160,0,50,0,"ENGULF:HURT:5d6
ENGULF:POISON:5d6",,,,"AQUATIC|SMART|WEIRD_MIND|IM_POIS|RES_WATE|ANIMAL|NO_CONF|NO_SLEEP|NO_FEAR|DROP_CORPSE","1_IN_4|DARKNESS|BO_ACID|HOLD",,"$A kraken with a tough, scaly hide.
うろこ状の皮膚を持った頑丈なクラーケンだ。",,,,,,,
904,"混沌おばけキノコ","Chaos mushroom",",","g",104,255,255,255,0,0,23,3,0,360,0,0,0,0,-1,120,10,4,2,14,14,14,14,14,14,100,30,100,3,100,30,100,3,"SPORE:POISON:3d4
SPORE:CONFUSE:3d4
SPORE:BLIND:3d4",,,,"NEVER_MOVE|STUPID|EMPTY_MIND|IM_POIS|RES_DISE|NO_CONF|NO_SLEEP|NO_FEAR|VARIABLE_SIZE_EGO","1_IN_11|BR_NUKE|BR_POIS",,"$It is a massive mushroom that seems to have a huge mouth. The air is thick
$with miasma, and you notice to your horror that the fungus is sprouting
$everywhere!
巨大な口を持っているように見えるどっしりとしたキノコだ。
このキノコはどこにでも生えてまわりの空気を濃い瘴気で汚染する。",,,,,,,
905,"雲ゴーレム","Cloud golem","g","b",40,255,255,255,0,0,22,2,0,120,0,0,0,0,-1,110,20,30,10,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"HIT:ELEC:4d4
HIT:ELEC:4d4",,,,"BASH_DOOR|IM_ELEC|IM_COLD|CAN_FLY|NO_CONF|NO_SLEEP|NO_FEAR|NONLIVING",,,"$Lightning crackes around this huge animated cloud entity, sending shivers
$down your spine.
魔法で操られた雲でできた体を持つ巨大なゴーレムだ。
バリバリと雷光が閃き、あなたを震え上らせる。",,,,,,,
906,"溶岩ゴーレム","Lava golem","g","r",40,255,255,255,0,0,22,2,0,120,0,0,0,0,-1,90,20,40,10,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"HIT:FIRE:6d4
HIT:FIRE:6d4
HIT:FIRE:6d4",,,,"BASH_DOOR|IM_FIRE|NO_CONF|NO_SLEEP|NO_FEAR|NONLIVING|KILL_BODY|KILL_ITEM",,,"$It burns everything in its path with the heat its magma-like body
$produces.
それはマグマのような体から発する熱によって、まわりに近づくあらゆるもの
を焼きつくしながら動いている。",,,,,,,
907,"鬼の頭領『茨木童子』","Ibaragi-douji, the Ogre Lord","O","o",30,5,255,3,0,0,57,3,0,17000,0,0,0,0,3,110,20,0,20,22,22,24,25,22,24,432,0,1235,0,160,0,50,0,"HIT:HURT:10d11
HIT:HURT:10d11
HIT:HURT:10d11
HIT:HURT:10d11",,,,"UNIQUE|MALE|CAN_SPEAK|FORCE_MAXHP|ESCORT|ONLY_ITEM|DROP_1D2|DROP_2D2|DROP_GOOD|DROP_CORPSE|OPEN_DOOR|BASH_DOOR|CAN_SWIM|AURA_ELEC|EVIL|IM_POIS|IM_FIRE|IM_ELEC",,,,,,,,,,
908,"生きたポール・アックス","Pole axe of animated attack","
","w",90,255,255,255,0,0,21,2,0,60,0,0,0,0,-1,120,30,40,0,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"CRUSH:HURT:2d5
CRUSH:HURT:2d5
CRUSH:HURT:2d6
CRUSH:HURT:2d6",,,,"COLD_BLOOD|NO_SLEEP|NO_CONF|NO_FEAR|NONLIVING","1_IN_6|SCARE|BLIND|CONF|S_MONSTER",,"$A powerful weapon from a time long past when heroes walked the earth, and 
$magical weapons of power unmatched were created. Blood drips from its 
$wicked blade.
英雄達が地に存在し、比類なき力を持った魔法の武器が作られていた遠い過去の時代の
強力な武器の一つだ。その刺の付いた刃からは血が滴っている。",,,,,,,
909,"『女王ベトベト』","The Icky Queen","i","v",82,255,255,255,0,0,20,5,0,400,0,0,0,0,0,120,20,60,10,10,10,10,10,10,10,170,0,60,0,160,0,50,0,"CRAWL:POISON:3d4
CRAWL:EAT_FOOD:3d4
TOUCH:ACID:3d5
HIT:HURT:3d5",,,,"UNIQUE|FEMALE|FORCE_MAXHP|CAN_SPEAK|SMART|ESCORT|ESCORTS|ONLY_ITEM|DROP_1D2|DROP_GOOD|DROP_CORPSE|WEIRD_MIND|TAKE_ITEM|OPEN_DOOR|BASH_DOOR|EVIL|IM_ACID|IM_ELEC|IM_FIRE|IM_COLD|IM_POIS","1_IN_5|DRAIN_MANA|BLIND|CONF|SCARE|S_KIN",,"$And you thought her offspring were icky!
彼女の子どもたちすべてがベトベトだと思ってるだろう！",,,,,,,
910,"水棲ゴーレム","Aquatic golem","g","b",40,255,255,255,0,0,19,1,0,100,0,0,0,0,-1,100,35,50,10,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"HIT:HURT:3d10
HIT:HURT:3d10",,,,"EMPTY_MIND|AQUATIC|NONLIVING|IM_FIRE|IM_COLD|IM_POIS|RES_WATE|NO_CONF|NO_SLEEP|NO_FEAR",,,"$An ingenious gnomish invention -- a golem designed for underwater
$usage.
ノームの天才が作った発明品だ。深い水中で働くように設計されたゴーレムである。",,,,,,,
911,"石英の鉱脈","Quartz vein","%","w",90,255,255,255,0,0,18,2,0,40,500,902,0,0,-1,100,15,30,10,14,14,14,14,14,14,170,0,60,0,160,0,50,0,"TOUCH:ELEC:3d3
TOUCH:PARALYZE:3d3",,,,"NEVER_MOVE|ONLY_GOLD|DROP_1D2|DROP_90|MULTIPLY|EMPTY_MIND|ANIMAL|COLD_BLOOD|NO_FEAR|NO_SLEEP|NO_CONF|NO_STUN|HURT_ROCK|IM_FIRE|IM_ACID|IM_POIS|IM_COLD|RES_SHAR",,,"$Look! A nice vein of rock to dig in for gold! Wait a minute...
おお！この岩はなかなかいい金鉱石を含んでいる！おや、ちょっと待てよ？…",,,,,,,
912,"宙に浮かぶ宝珠","Floating orb","*","B",93,255,255,255,0,0,15,2,0,50,0,0,0,0,-1,120,25,25,5,14,14,14,14,14,14,170,0,60,0,160,0,50,0,,,,,"NEVER_BLOW|NEVER_MOVE|NO_SLEEP|NO_FEAR|NO_CONF|CAN_FLY|IM_COLD|IM_FIRE|IM_POIS|IM_ACID|ONLY_ITEM|DROP_60|NONLIVING","1_IN_1|MISSILE",,"$A metallic ball floating in the air, that turns to track you with evil
$intent.
空中に浮ぶ金属製の宝珠だ。邪悪な意思を持ち、常にあなたに攻撃の狙いを付けている。",,,,,,,
913,"アンデッド・チョウチンアンコウ","Undead devilfish","l","v",84,255,255,255,0,0,15,250,0,75,0,0,0,0,-1,105,10,20,5,14,14,14,14,14,14,170,0,60,0,160,0,50,0,,,,"削除予定","NEVER_BLOW|ATTR_MULTI|AQUATIC|INVISIBLE|NO_CONF|DROP_CORPSE|RES_WATE|RES_NETH|RES_TIME|EVIL","1_IN_8|BR_NETH|BR_DISE|BR_TIME|BR_NEXU|BR_POIS",,"$A devilfish brought back from the dead.
死から蘇ったチョウチンアンコウだ。",,,,,,,
914,"ホビット『牛うなり』","Bullroarer the Hobbit","h","b",3,3,255,1,0,0,13,255,0,90,0,0,0,0,0,120,16,8,10,13,13,13,13,13,13,145,0,40,0,145,0,40,0,"HIT:HURT:4d6
HIT:HURT:4d6
TOUCH:EAT_ITEM
TOUCH:EAT_GOLD",,,"
(コメント)
 名前の翻訳は KOHKO-P さんに教えてもらいました
","UNIQUE|MALE|HAS_LITE_1|FORCE_MAXHP|DROP_CORPSE|DROP_SKELETON|ONLY_ITEM|DROP_2D2|DROP_GOOD|OPEN_DOOR|BASH_DOOR",,,"$He is a sturdy hobbit who is renowned for his unusual strength and 
$vigour.  He can prove a troublesome opponent.
彼はけた外れの力と体の大きさが有名な、屈強なホビットだ。彼がやっかいな
強敵であることは間違いがない。",,,,,,,
915,"修験者","Mystic","p","o",0,4,255,255,0,0,33,3,0,500,10000,916,0,0,-1,120,30,0,5,16,16,16,16,16,16,170,0,60,0,160,0,50,0,"KICK:HURT:10d2
KICK:HURT:10d2
KICK:HURT:10d2
KICK:HURT:10d2",,,,"MALE|GOOD|DROP_CORPSE|DROP_SKELETON|FORCE_SLEEP|FORCE_MAXHP|HUMAN|ONLY_ITEM|DROP_1D2|INVISIBLE|OPEN_DOOR|BASH_DOOR|IM_ACID|IM_POIS|NO_CONF|NO_SLEEP|RACE_EGO","1_IN_6|HEAL|S_SPIDER",,"$An adept at unarmed combat, the mystic strikes with stunning power.  He 
$can summon help from nature and is able to focus his power to ease any 
$pain.
素手での戦いに習熟した修験者は、一撃で敵を気絶させることができる。
彼にとって自然は味方であり、自然界の生物を召喚することもできる。
またその鍛えられた精神力によって容易に自分の傷を治癒する。",,,,,,,
916,"上級修験者","Master mystic","p","o",0,4,255,255,0,0,50,3,0,6000,50000,917,0,0,-1,130,30,0,5,23,23,23,23,23,23,170,0,60,0,160,0,50,0,"KICK:HURT:15d2
KICK:HURT:15d2
HIT:POISON:20d1
HIT:PARALYZE:15d1",,,,"MALE|GOOD|DROP_CORPSE|DROP_SKELETON|FORCE_SLEEP|FORCE_MAXHP|HUMAN|ONLY_ITEM|DROP_1D2|DROP_2D2|INVISIBLE|OPEN_DOOR|BASH_DOOR|IM_ACID|IM_FIRE|IM_COLD|IM_ELEC|IM_POIS|NO_CONF|NO_SLEEP|RACE_EGO","1_IN_3|HEAL|S_SPIDER",,"$A lord of all that is natural, skilled in the mystic ways.  He is a master 
$of martial arts and is at one with nature, able to summon help from the 
$wild if need be.
彼は自然の中で修行をする修験道を極めた者である。彼は肉弾戦の熟練者で
あり、自然の理を深く熟知している者でもある。そのため必要があれば、野生の
生物を召喚することもできる。",,,,,,,
